transaction_id,receipt_number,store_id,register_id,employee_id,customer_id,transaction_datetime,transaction_type,subtotal,discount_amount,tax_amount,total_amount,payment_method,item_count,prescription_included,loyalty_used,manager_override,status
TXN-0003672,RCP-00003672,PH-004,REG-02,EMP-0084,CUS-02248,2026-07-13 17:17:32,Sale,47.84,0,3.94,51.78,Credit Card,2,False,True,False,Completed
TXN-0003673,RCP-00003673,PH-001,REG-06,EMP-0013,CUS-02262,2026-07-21 20:17:57,Sale,390.58,0,32.23,422.81,Credit Card,8,False,True,False,Completed
TXN-0003674,RCP-00003674,PH-002,REG-03,EMP-0034,CUS-02004,2026-05-12 10:52:12,Sale,271.25,0,22.38,293.63,Credit Card,6,False,True,False,Completed
TXN-0003675,RCP-00003675,PH-005,REG-06,EMP-0102,CUS-04907,2026-06-14 17:38:03,Sale,169.93,4.15,13.68,179.46,Credit Card,5,False,True,False,Completed
TXN-0003676,RCP-00003676,PH-001,REG-01,EMP-0014,CUS-03347,2026-05-17 16:39:23,Sale,96.3,8.31,7.25,95.24,Cash,4,False,True,False,Completed
TXN-0003677,RCP-00003677,PH-003,REG-05,EMP-0057,CUS-01728,2026-05-05 10:43:18,Sale,284.77,11.42,22.56,295.91,Credit Card,5,False,True,False,Completed
TXN-0003678,RCP-00003678,PH-002,REG-02,EMP-0037,CUS-03004,2026-06-07 19:15:27,Sale,154.84,34.61,9.9,130.13,Debit Card,6,False,True,True,Completed
TXN-0003679,RCP-00003679,PH-001,REG-06,EMP-0018,CUS-00792,2026-05-29 20:48:38,Sale,362.16,8.46,29.18,382.88,Debit Card,6,False,True,False,Completed
TXN-0003680,RCP-00003680,PH-004,REG-05,EMP-0086,CUS-04229,2026-05-13 18:13:33,Sale,308.98,0,25.49,334.47,Gift Card,5,False,True,False,Completed
TXN-0003681,RCP-00003681,PH-002,REG-06,EMP-0040,CUS-02024,2026-05-16 21:17:54,Sale,473.57,113.25,29.72,390.04,Credit Card,7,False,True,True,Completed
TXN-0003682,RCP-00003682,PH-001,REG-01,EMP-0001,CUS-02311,2026-05-16 15:23:58,Sale,72.97,0,6.02,78.99,Credit Card,2,False,True,False,Completed
TXN-0003683,RCP-00003683,PH-003,REG-04,EMP-0057,CUS-00592,2026-05-30 08:56:40,Sale,141.75,1.84,11.54,151.45,Credit Card,5,False,True,False,Completed
TXN-0003684,RCP-00003684,PH-001,REG-06,EMP-0012,,2026-07-06 13:43:51,Sale,232.56,0,19.17,251.73,Credit Card,7,False,False,False,Completed
TXN-0003685,RCP-00003685,PH-004,REG-03,EMP-0081,CUS-04856,2026-05-11 18:19:41,Sale,291.1,0,24.01,315.11,Credit Card,4,False,True,False,Completed
TXN-0003686,RCP-00003686,PH-001,REG-02,EMP-0018,,2026-07-22 21:58:23,Sale,499.06,23.74,39.21,514.53,Cash,6,False,False,False,Completed
TXN-0003687,RCP-00003687,PH-003,REG-03,EMP-0045,CUS-00677,2026-05-29 11:47:15,Sale,550.66,17.93,43.95,576.68,Credit Card,7,False,True,False,Completed
TXN-0003688,RCP-00003688,PH-001,REG-05,EMP-0006,CUS-03342,2026-05-08 11:34:03,Sale,124.91,0,10.31,135.22,Credit Card,4,False,True,False,Completed
TXN-0003689,RCP-00003689,PH-004,REG-01,EMP-0069,CUS-00249,2026-06-16 19:47:43,Sale,209.62,10.86,16.4,215.16,Cash,5,False,True,False,Completed
TXN-0003690,RCP-00003690,PH-001,REG-02,EMP-0013,CUS-01840,2026-05-11 10:58:51,Sale,142.97,1.58,11.66,153.05,Credit Card,2,False,True,False,Completed
TXN-0003691,RCP-00003691,PH-004,REG-03,EMP-0084,CUS-01886,2026-05-29 18:29:58,Sale,204.91,3.81,16.6,217.7,Debit Card,6,False,True,False,Completed
TXN-0003692,RCP-00003692,PH-002,REG-03,EMP-0023,CUS-01345,2026-07-15 21:06:01,Sale,153.3,4.07,12.31,161.54,Debit Card,4,False,True,False,Completed
TXN-0003693,RCP-00003693,PH-001,REG-05,EMP-0006,,2026-06-16 15:16:26,Sale,154.17,0,12.72,166.89,Credit Card,1,False,False,False,Completed
TXN-0003694,RCP-00003694,PH-004,REG-01,EMP-0067,CUS-03393,2026-07-02 10:09:32,Sale,140.2,2.58,11.35,148.97,Credit Card,5,False,True,False,Completed
TXN-0003695,RCP-00003695,PH-002,REG-04,EMP-0023,,2026-05-03 18:07:01,Sale,207.65,4.86,16.73,219.52,Cash,4,False,False,False,Completed
TXN-0003696,RCP-00003696,PH-005,REG-01,EMP-0102,,2026-06-07 10:54:04,Sale,54.22,7.67,3.85,50.4,Debit Card,3,False,False,True,Completed
TXN-0003697,RCP-00003697,PH-002,REG-01,EMP-0041,,2026-06-15 20:51:09,Sale,65.4,7.86,4.75,62.29,Credit Card,3,False,False,False,Completed
TXN-0003698,RCP-00003698,PH-004,REG-02,EMP-0081,CUS-02287,2026-06-21 20:58:20,Sale,127.67,9.56,9.74,127.85,Cash,3,False,True,False,Completed
TXN-0003699,RCP-00003699,PH-001,REG-01,EMP-0006,CUS-04541,2026-06-29 14:03:30,Sale,82.46,0,6.81,89.27,Gift Card,3,False,True,False,Completed
TXN-0003700,RCP-00003700,PH-004,REG-05,EMP-0083,CUS-00049,2026-07-02 17:56:48,Sale,323.32,11.83,25.7,337.19,Cash,7,False,True,False,Completed
TXN-0003701,RCP-00003701,PH-002,REG-06,EMP-0025,CUS-01828,2026-05-25 20:19:58,Sale,300.86,0,24.81,325.67,Credit Card,6,False,True,False,Completed
TXN-0003702,RCP-00003702,PH-001,REG-04,EMP-0017,,2026-05-20 09:02:03,Sale,238.69,11.49,18.75,245.95,Cash,6,False,False,False,Completed
TXN-0003703,RCP-00003703,PH-004,REG-03,EMP-0080,,2026-05-07 16:42:00,Sale,193.3,0,15.95,209.25,Credit Card,5,False,False,False,Completed
TXN-0003704,RCP-00003704,PH-001,REG-04,EMP-0014,CUS-03154,2026-07-07 08:56:38,Sale,172.52,7.32,13.63,178.83,Gift Card,6,False,True,False,Completed
TXN-0003705,RCP-00003705,PH-003,REG-03,EMP-0046,,2026-05-24 16:31:43,Sale,109.36,0,9.02,118.38,Credit Card,3,False,False,False,Completed
TXN-0003706,RCP-00003706,PH-005,REG-02,EMP-0104,CUS-01847,2026-05-08 17:29:01,Sale,35.39,0,2.92,38.31,Credit Card,1,False,True,False,Completed
TXN-0003707,RCP-00003707,PH-003,REG-01,EMP-0062,CUS-01089,2026-06-27 21:57:19,Sale,76.49,0,6.31,82.8,Debit Card,2,False,True,False,Completed
TXN-0003708,RCP-00003708,PH-005,REG-06,EMP-0090,,2026-07-09 19:47:08,Sale,68.08,0,5.61,73.69,Debit Card,3,False,False,False,Completed
TXN-0003709,RCP-00003709,PH-001,REG-02,EMP-0019,CUS-01750,2026-05-10 14:39:57,Sale,62.18,2.23,4.95,64.9,Credit Card,5,False,True,False,Completed
TXN-0003710,RCP-00003710,PH-004,REG-06,EMP-0079,CUS-03532,2026-05-09 19:56:38,Sale,322.83,10.66,25.76,337.93,Debit Card,7,False,True,False,Completed
TXN-0003711,RCP-00003711,PH-005,REG-01,EMP-0091,CUS-02829,2026-07-29 21:11:38,Sale,259.41,0,21.4,280.81,Split Payment,5,False,True,False,Completed
TXN-0003712,RCP-00003712,PH-004,REG-05,EMP-0081,,2026-07-12 11:16:27,Sale,178.68,0,14.73,193.41,Debit Card,5,False,False,False,Completed
TXN-0003713,RCP-00003713,PH-004,REG-05,EMP-0069,CUS-04083,2026-06-23 18:55:29,Sale,198.92,7.12,15.83,207.63,Credit Card,6,False,True,False,Completed
TXN-0003714,RCP-00003714,PH-003,REG-02,EMP-0060,CUS-01492,2026-07-23 19:31:00,Sale,48.49,0,4.0,52.49,Split Payment,3,False,True,False,Completed
TXN-0003715,RCP-00003715,PH-003,REG-05,EMP-0058,,2026-06-28 09:48:52,Sale,99.52,6.61,7.67,100.58,Cash,3,False,False,False,Completed
TXN-0003716,RCP-00003716,PH-001,REG-01,EMP-0017,,2026-07-31 11:31:32,Sale,51.03,2.9,3.97,52.1,Debit Card,2,False,False,False,Completed
TXN-0003717,RCP-00003717,PH-005,REG-01,EMP-0103,,2026-06-16 14:26:57,Sale,225.71,0,18.61,244.32,Cash,5,False,False,False,Completed
TXN-0003718,RCP-00003718,PH-005,REG-06,EMP-0101,CUS-00810,2026-06-14 15:36:40,Sale,231.62,14.79,17.88,234.71,Debit Card,6,False,True,False,Completed
TXN-0003719,RCP-00003719,PH-001,REG-01,EMP-0003,CUS-02562,2026-05-13 20:57:02,Sale,306.21,9.22,24.5,321.49,Cash,6,False,True,False,Completed
TXN-0003720,RCP-00003720,PH-001,REG-02,EMP-0017,CUS-02700,2026-07-27 20:41:22,Sale,198.03,0,16.33,214.36,Debit Card,4,False,True,False,Completed
TXN-0003721,RCP-00003721,PH-001,REG-03,EMP-0015,,2026-06-10 15:00:36,Sale,206.0,16.6,15.63,205.03,Credit Card,4,False,False,True,Completed
TXN-0003722,RCP-00003722,PH-002,REG-06,EMP-0038,CUS-03324,2026-07-01 12:18:03,Sale,241.8,5.16,19.52,256.16,Credit Card,6,False,True,False,Completed
TXN-0003723,RCP-00003723,PH-004,REG-05,EMP-0067,CUS-02000,2026-05-29 17:34:21,Sale,43.19,0.75,3.5,45.94,Debit Card,3,False,True,False,Completed
TXN-0003724,RCP-00003724,PH-003,REG-03,EMP-0056,CUS-00070,2026-05-06 18:40:09,Sale,184.62,5.14,14.81,194.29,Credit Card,6,False,True,False,Completed
TXN-0003725,RCP-00003725,PH-003,REG-03,EMP-0064,CUS-02621,2026-05-20 08:16:10,Sale,46.8,8.7,3.15,41.25,Gift Card,2,False,True,False,Completed
TXN-0003726,RCP-00003726,PH-001,REG-01,EMP-0001,CUS-01084,2026-05-07 20:45:39,Sale,118.22,0,9.76,127.98,Credit Card,6,False,True,False,Completed
TXN-0003727,RCP-00003727,PH-004,REG-04,EMP-0086,CUS-02841,2026-07-17 21:02:23,Sale,359.38,8.66,28.94,379.66,Debit Card,7,False,True,False,Completed
TXN-0003728,RCP-00003728,PH-005,REG-05,EMP-0101,CUS-02726,2026-07-30 09:12:39,Sale,285.3,4.16,23.2,304.34,Cash,7,False,True,False,Completed
TXN-0003729,RCP-00003729,PH-005,REG-02,EMP-0100,CUS-04961,2026-06-06 17:00:11,Sale,65.29,0,5.39,70.68,Cash,2,False,True,False,Completed
TXN-0003730,RCP-00003730,PH-002,REG-04,EMP-0042,CUS-04979,2026-05-03 08:05:15,Sale,20.77,0,1.71,22.48,Cash,1,False,True,False,Completed
TXN-0003731,RCP-00003731,PH-001,REG-01,EMP-0013,CUS-04412,2026-07-13 11:31:21,Sale,133.45,0,11.01,144.46,Credit Card,5,False,True,False,Completed
TXN-0003732,RCP-00003732,PH-004,REG-05,EMP-0084,CUS-04667,2026-06-07 14:10:21,Sale,82.53,0,6.81,89.34,Cash,3,False,True,False,Completed
TXN-0003733,RCP-00003733,PH-003,REG-03,EMP-0057,CUS-02287,2026-07-18 11:05:59,Sale,101.63,0,8.38,110.01,Debit Card,5,False,True,False,Completed
TXN-0003734,RCP-00003734,PH-002,REG-02,EMP-0040,CUS-02030,2026-05-24 12:45:21,Sale,217.72,3.9,17.64,231.46,Debit Card,3,False,True,False,Completed
TXN-0003735,RCP-00003735,PH-002,REG-02,EMP-0023,CUS-04402,2026-05-13 17:25:46,Sale,90.88,0,7.49,98.37,Credit Card,2,False,True,False,Completed
TXN-0003736,RCP-00003736,PH-001,REG-04,EMP-0014,,2026-06-07 08:25:51,Sale,89.49,0,7.39,96.88,Debit Card,4,False,False,False,Completed
TXN-0003737,RCP-00003737,PH-005,REG-05,EMP-0102,CUS-01705,2026-05-16 08:06:28,Sale,121.66,0,10.04,131.7,Credit Card,3,False,True,False,Completed
TXN-0003738,RCP-00003738,PH-004,REG-03,EMP-0078,,2026-05-10 11:04:49,Sale,109.37,0,9.03,118.4,Debit Card,4,False,False,False,Completed
TXN-0003739,RCP-00003739,PH-002,REG-01,EMP-0036,,2026-05-07 16:23:48,Sale,266.4,0,21.98,288.38,Debit Card,5,False,False,False,Completed
TXN-0003740,RCP-00003740,PH-005,REG-01,EMP-0106,CUS-01152,2026-05-07 09:49:38,Sale,104.69,0,8.64,113.33,Gift Card,2,False,True,False,Completed
TXN-0003741,RCP-00003741,PH-001,REG-02,EMP-0006,CUS-02422,2026-05-19 16:42:20,Sale,29.54,0,2.44,31.98,Debit Card,1,False,True,False,Completed
TXN-0003742,RCP-00003742,PH-002,REG-04,EMP-0036,CUS-03672,2026-07-18 14:40:13,Sale,34.4,0,2.84,37.24,Debit Card,1,False,True,False,Completed
TXN-0003743,RCP-00003743,PH-003,REG-02,EMP-0060,CUS-02426,2026-06-08 15:53:42,Sale,129.21,0,10.67,139.88,Gift Card,4,False,True,False,Completed
TXN-0003744,RCP-00003744,PH-004,REG-06,EMP-0083,,2026-05-24 19:15:10,Sale,128.28,0,10.59,138.87,Credit Card,4,False,False,False,Completed
TXN-0003745,RCP-00003745,PH-003,REG-01,EMP-0057,CUS-04631,2026-05-29 18:54:29,Sale,132.76,2.31,10.76,141.21,Debit Card,4,False,True,False,Completed
TXN-0003746,RCP-00003746,PH-005,REG-02,EMP-0089,CUS-01541,2026-07-28 19:48:52,Sale,297.24,0,24.52,321.76,Debit Card,3,False,True,False,Completed
TXN-0003747,RCP-00003747,PH-003,REG-05,EMP-0046,CUS-04033,2026-06-26 10:33:22,Sale,250.87,16.78,19.32,253.41,Debit Card,5,False,True,False,Completed
TXN-0003748,RCP-00003748,PH-003,REG-04,EMP-0059,,2026-05-28 13:18:05,Sale,112.09,0,9.24,121.33,Cash,4,False,False,False,Completed
TXN-0003749,RCP-00003749,PH-004,REG-01,EMP-0082,CUS-01772,2026-05-24 10:33:51,Sale,178.14,0,14.7,192.84,Debit Card,6,False,True,False,Completed
TXN-0003750,RCP-00003750,PH-004,REG-06,EMP-0069,,2026-06-15 13:14:13,Sale,48.32,0,3.99,52.31,Credit Card,1,False,False,False,Completed
TXN-0003751,RCP-00003751,PH-001,REG-04,EMP-0001,CUS-01143,2026-07-19 11:52:13,Sale,141.34,8.47,10.96,143.83,Credit Card,5,False,True,False,Completed
TXN-0003752,RCP-00003752,PH-001,REG-05,EMP-0013,CUS-03271,2026-06-20 08:00:46,Sale,205.65,5.75,16.48,216.38,Credit Card,5,False,True,False,Completed
TXN-0003753,RCP-00003753,PH-002,REG-02,EMP-0040,CUS-00814,2026-07-31 16:09:57,Sale,86.76,0,7.15,93.91,Credit Card,2,False,True,False,Completed
TXN-0003754,RCP-00003754,PH-003,REG-06,EMP-0047,CUS-01759,2026-05-19 16:55:52,Sale,201.58,0,16.63,218.21,Cash,6,False,True,False,Completed
TXN-0003755,RCP-00003755,PH-003,REG-05,EMP-0060,CUS-00641,2026-07-21 19:45:00,Sale,214.87,5.81,17.25,226.31,Cash,4,False,True,False,Completed
TXN-0003756,RCP-00003756,PH-005,REG-02,EMP-0104,CUS-03251,2026-07-08 17:51:58,Sale,289.64,0,23.9,313.54,Split Payment,4,False,True,False,Completed
TXN-0003757,RCP-00003757,PH-005,REG-04,EMP-0103,CUS-01039,2026-06-08 20:41:42,Sale,80.17,0,6.62,86.79,Cash,4,False,True,False,Completed
TXN-0003758,RCP-00003758,PH-005,REG-06,EMP-0103,,2026-05-26 19:33:43,Sale,141.37,4.12,11.33,148.58,Gift Card,6,False,False,False,Completed
TXN-0003759,RCP-00003759,PH-001,REG-02,EMP-0018,CUS-00723,2026-05-26 12:44:52,Sale,135.25,4.28,10.8,141.77,Debit Card,4,False,True,False,Completed
TXN-0003760,RCP-00003760,PH-005,REG-05,EMP-0102,,2026-05-17 13:02:01,Sale,322.8,5.49,26.18,343.49,Cash,5,False,False,False,Completed
TXN-0003761,RCP-00003761,PH-005,REG-02,EMP-0103,CUS-04048,2026-07-25 21:50:57,Sale,99.45,0,8.2,107.65,Credit Card,3,False,True,False,Completed
TXN-0003762,RCP-00003762,PH-002,REG-06,EMP-0037,CUS-00309,2026-05-25 19:31:15,Sale,243.57,0,20.09,263.66,Debit Card,3,False,True,False,Completed
TXN-0003763,RCP-00003763,PH-001,REG-05,EMP-0006,CUS-01932,2026-05-08 17:44:41,Sale,121.65,0,10.04,131.69,Debit Card,1,False,True,False,Completed
TXN-0003764,RCP-00003764,PH-002,REG-02,EMP-0024,CUS-03048,2026-06-04 14:41:34,Sale,103.94,0.87,8.51,111.58,Credit Card,4,False,True,False,Completed
TXN-0003765,RCP-00003765,PH-002,REG-01,EMP-0041,CUS-03862,2026-07-29 15:26:03,Sale,169.67,9.37,13.21,173.51,Cash,5,False,True,False,Completed
TXN-0003766,RCP-00003766,PH-004,REG-02,EMP-0084,CUS-03801,2026-07-04 16:03:59,Sale,515.53,3.37,42.26,554.42,Cash,10,False,True,False,Completed
TXN-0003767,RCP-00003767,PH-003,REG-04,EMP-0047,CUS-04623,2026-05-31 19:12:34,Sale,142.2,0,11.73,153.93,Credit Card,5,False,True,False,Completed
TXN-0003768,RCP-00003768,PH-003,REG-02,EMP-0046,CUS-04998,2026-06-20 11:40:01,Sale,369.24,2.32,30.26,397.18,Cash,5,False,True,False,Completed
TXN-0003769,RCP-00003769,PH-004,REG-06,EMP-0078,,2026-05-07 09:44:33,Sale,294.54,6.63,23.76,311.67,Debit Card,3,False,False,False,Completed
TXN-0003770,RCP-00003770,PH-003,REG-04,EMP-0059,,2026-05-26 08:40:06,Sale,159.55,2.14,12.98,170.39,Cash,4,False,False,False,Completed
TXN-0003771,RCP-00003771,PH-004,REG-04,EMP-0067,,2026-05-18 17:31:57,Sale,295.07,21.82,22.54,295.79,Credit Card,4,False,False,True,Completed
TXN-0003772,RCP-00003772,PH-003,REG-04,EMP-0058,,2026-05-18 11:08:40,Sale,149.63,0,12.34,161.97,Debit Card,6,False,False,False,Completed
TXN-0003773,RCP-00003773,PH-001,REG-02,EMP-0006,CUS-04361,2026-07-23 14:23:51,Sale,136.28,0,11.26,147.54,Debit Card,6,False,True,False,Completed
TXN-0003774,RCP-00003774,PH-005,REG-06,EMP-0104,CUS-03233,2026-06-15 13:44:47,Sale,288.31,1.04,23.7,310.97,Credit Card,5,False,True,False,Completed
TXN-0003775,RCP-00003775,PH-005,REG-04,EMP-0106,,2026-07-14 16:43:41,Sale,167.15,0,13.79,180.94,Cash,5,False,False,False,Completed
TXN-0003776,RCP-00003776,PH-003,REG-02,EMP-0062,CUS-03796,2026-07-09 13:36:39,Sale,116.32,0,9.6,125.92,Cash,3,False,True,False,Completed
TXN-0003777,RCP-00003777,PH-003,REG-05,EMP-0058,CUS-01630,2026-06-30 15:05:20,Sale,87.36,10.6,6.33,83.09,Debit Card,4,False,True,False,Completed
TXN-0003778,RCP-00003778,PH-005,REG-02,EMP-0102,,2026-07-21 19:19:36,Sale,314.55,0,25.96,340.51,Debit Card,8,False,False,False,Completed
TXN-0003779,RCP-00003779,PH-005,REG-04,EMP-0101,CUS-03555,2026-05-05 16:11:06,Sale,17.64,0,1.46,19.1,Cash,1,False,True,False,Completed
TXN-0003780,RCP-00003780,PH-002,REG-05,EMP-0025,,2026-07-13 14:49:29,Sale,77.29,2.77,6.15,80.67,Cash,4,False,False,False,Completed
TXN-0003781,RCP-00003781,PH-003,REG-05,EMP-0064,CUS-04122,2026-06-12 20:03:11,Sale,270.75,0,22.34,293.09,Debit Card,5,False,True,False,Completed
TXN-0003782,RCP-00003782,PH-002,REG-02,EMP-0039,CUS-00766,2026-05-01 13:50:27,Sale,89.73,5.55,6.95,91.13,Credit Card,3,False,True,False,Completed
TXN-0003783,RCP-00003783,PH-002,REG-02,EMP-0038,CUS-03986,2026-07-15 17:30:12,Sale,145.88,0,12.04,157.92,Credit Card,4,False,True,False,Completed
TXN-0003784,RCP-00003784,PH-004,REG-05,EMP-0067,CUS-02043,2026-06-17 09:58:30,Sale,277.34,4.42,22.52,295.44,Debit Card,6,False,True,False,Completed
TXN-0003785,RCP-00003785,PH-002,REG-03,EMP-0037,CUS-04058,2026-07-06 12:25:48,Sale,360.75,0.21,29.74,390.28,Credit Card,6,False,True,False,Completed
TXN-0003786,RCP-00003786,PH-001,REG-05,EMP-0006,CUS-03977,2026-07-21 21:31:11,Sale,45.0,0,3.71,48.71,Debit Card,2,False,True,False,Completed
TXN-0003787,RCP-00003787,PH-003,REG-01,EMP-0064,CUS-02046,2026-07-06 16:59:31,Sale,107.76,0,8.89,116.65,Debit Card,4,False,True,False,Completed
TXN-0003788,RCP-00003788,PH-002,REG-05,EMP-0036,CUS-03766,2026-07-10 10:06:23,Sale,35.23,0.65,2.85,37.43,Split Payment,2,False,True,False,Completed
TXN-0003789,RCP-00003789,PH-003,REG-01,EMP-0058,CUS-03704,2026-07-05 08:49:32,Sale,91.08,2.45,7.32,95.95,Credit Card,6,False,True,False,Completed
TXN-0003790,RCP-00003790,PH-002,REG-06,EMP-0036,CUS-02348,2026-06-22 09:31:26,Sale,187.83,3.48,15.21,199.56,Cash,5,False,True,False,Completed
TXN-0003791,RCP-00003791,PH-003,REG-02,EMP-0062,CUS-02119,2026-05-08 16:07:20,Sale,110.93,0,9.16,120.09,Debit Card,4,False,True,False,Completed
TXN-0003792,RCP-00003792,PH-004,REG-04,EMP-0083,CUS-00321,2026-07-31 14:22:59,Sale,208.64,2.27,17.03,223.4,Debit Card,6,False,True,False,Completed
TXN-0003793,RCP-00003793,PH-004,REG-06,EMP-0085,,2026-06-06 11:45:22,Sale,122.06,0,10.08,132.14,Credit Card,4,False,False,False,Completed
TXN-0003794,RCP-00003794,PH-002,REG-04,EMP-0023,CUS-01896,2026-06-04 09:42:56,Sale,301.05,8.93,24.09,316.21,Cash,6,False,True,False,Completed
TXN-0003795,RCP-00003795,PH-001,REG-01,EMP-0018,,2026-07-19 10:04:08,Sale,230.66,0,19.03,249.69,Gift Card,4,False,False,False,Completed
TXN-0003796,RCP-00003796,PH-005,REG-06,EMP-0108,CUS-04143,2026-06-10 09:14:56,Sale,121.86,0,10.06,131.92,Cash,4,False,True,False,Completed
TXN-0003797,RCP-00003797,PH-003,REG-03,EMP-0047,,2026-05-24 15:08:42,Sale,256.1,0,21.13,277.23,Debit Card,6,False,False,False,Completed
TXN-0003798,RCP-00003798,PH-001,REG-05,EMP-0014,CUS-01283,2026-07-19 21:36:46,Sale,143.37,6.38,11.3,148.29,Credit Card,4,False,True,False,Completed
TXN-0003799,RCP-00003799,PH-004,REG-05,EMP-0067,CUS-00315,2026-06-08 19:25:12,Sale,149.34,0.4,12.29,161.23,Credit Card,6,False,True,False,Completed
TXN-0003800,RCP-00003800,PH-005,REG-03,EMP-0100,CUS-03091,2026-06-21 21:03:16,Sale,388.01,1.5,31.89,418.4,Cash,9,False,True,False,Completed
TXN-0003801,RCP-00003801,PH-005,REG-02,EMP-0105,CUS-03235,2026-07-19 18:52:53,Sale,213.05,0.6,17.52,229.97,Debit Card,7,False,True,False,Completed
TXN-0003802,RCP-00003802,PH-002,REG-01,EMP-0037,CUS-04925,2026-06-24 21:18:03,Sale,97.19,7.0,7.44,97.63,Credit Card,5,False,True,True,Completed
TXN-0003803,RCP-00003803,PH-003,REG-01,EMP-0060,,2026-05-13 18:53:36,Sale,39.36,4.64,2.86,37.58,Cash,3,False,False,False,Completed
TXN-0003804,RCP-00003804,PH-005,REG-01,EMP-0103,CUS-04610,2026-07-04 16:14:42,Sale,60.62,0,5.0,65.62,Cash,3,False,True,False,Completed
TXN-0003805,RCP-00003805,PH-002,REG-05,EMP-0038,,2026-05-25 13:22:45,Sale,52.22,2.85,4.08,53.45,Credit Card,3,False,False,False,Completed
TXN-0003806,RCP-00003806,PH-001,REG-03,EMP-0013,CUS-00918,2026-05-22 11:52:16,Sale,193.81,0,15.99,209.8,Cash,5,False,True,False,Completed
TXN-0003807,RCP-00003807,PH-001,REG-01,EMP-0013,CUS-01006,2026-05-24 13:58:01,Sale,482.04,31.0,37.22,488.26,Debit Card,5,False,True,False,Completed
TXN-0003808,RCP-00003808,PH-003,REG-03,EMP-0057,CUS-03891,2026-07-01 16:18:03,Sale,182.11,8.9,14.3,187.51,Credit Card,5,False,True,False,Completed
TXN-0003809,RCP-00003809,PH-004,REG-02,EMP-0084,CUS-04208,2026-06-19 10:23:21,Sale,188.64,10.64,14.69,192.69,Cash,3,False,True,False,Completed
TXN-0003810,RCP-00003810,PH-001,REG-01,EMP-0006,CUS-02046,2026-05-05 20:57:06,Sale,175.68,8.68,13.79,180.79,Split Payment,4,False,True,False,Completed
TXN-0003811,RCP-00003811,PH-004,REG-03,EMP-0079,CUS-03306,2026-07-12 13:50:46,Sale,431.92,3.99,35.32,463.25,Debit Card,8,False,True,False,Completed
TXN-0003812,RCP-00003812,PH-005,REG-05,EMP-0108,CUS-03842,2026-07-19 14:37:45,Sale,171.38,2.97,13.88,182.29,Credit Card,5,False,True,False,Completed
TXN-0003813,RCP-00003813,PH-002,REG-02,EMP-0025,CUS-00714,2026-05-05 11:30:33,Sale,150.33,6.84,11.84,155.33,Credit Card,4,False,True,False,Completed
TXN-0003814,RCP-00003814,PH-003,REG-03,EMP-0046,CUS-00071,2026-06-29 10:43:05,Sale,136.1,2.49,11.02,144.63,Credit Card,3,False,True,False,Completed
TXN-0003815,RCP-00003815,PH-004,REG-04,EMP-0078,CUS-03599,2026-05-20 17:20:10,Sale,107.43,3.93,8.53,112.03,Debit Card,5,False,True,False,Completed
TXN-0003816,RCP-00003816,PH-005,REG-03,EMP-0105,CUS-04464,2026-05-30 21:36:29,Sale,204.89,10.3,16.06,210.65,Debit Card,4,False,True,False,Completed
TXN-0003817,RCP-00003817,PH-001,REG-02,EMP-0001,,2026-06-12 18:41:25,Sale,81.81,2.8,6.52,85.53,Cash,2,False,False,False,Completed
TXN-0003818,RCP-00003818,PH-003,REG-05,EMP-0057,CUS-04730,2026-07-10 19:02:14,Sale,188.89,0,15.58,204.47,Credit Card,2,False,True,False,Completed
TXN-0003819,RCP-00003819,PH-003,REG-02,EMP-0061,CUS-00468,2026-05-14 14:31:44,Sale,83.28,6.01,6.37,83.64,Debit Card,4,False,True,False,Completed
TXN-0003820,RCP-00003820,PH-005,REG-05,EMP-0107,CUS-00259,2026-06-19 13:49:05,Sale,150.19,3.04,12.13,159.28,Credit Card,5,False,True,False,Completed
TXN-0003821,RCP-00003821,PH-005,REG-05,EMP-0107,CUS-03609,2026-07-13 15:11:50,Sale,59.46,1.81,4.75,62.4,Credit Card,3,False,True,False,Completed
TXN-0003822,RCP-00003822,PH-002,REG-04,EMP-0036,CUS-04721,2026-05-25 19:59:13,Sale,227.01,37.45,15.64,205.2,Debit Card,6,False,True,True,Completed
TXN-0003823,RCP-00003823,PH-005,REG-06,EMP-0106,CUS-03917,2026-05-29 20:24:03,Sale,209.31,13.74,16.13,211.7,Cash,5,False,True,False,Completed
TXN-0003824,RCP-00003824,PH-003,REG-04,EMP-0046,CUS-00607,2026-07-21 16:42:43,Sale,229.06,2.87,18.66,244.85,Credit Card,6,False,True,False,Completed
TXN-0003825,RCP-00003825,PH-004,REG-01,EMP-0081,CUS-04522,2026-06-03 15:57:04,Sale,119.43,22.14,8.03,105.32,Gift Card,3,False,True,True,Completed
TXN-0003826,RCP-00003826,PH-003,REG-03,EMP-0057,,2026-06-10 13:28:23,Sale,165.8,0,13.68,179.48,Debit Card,5,False,False,False,Completed
TXN-0003827,RCP-00003827,PH-002,REG-01,EMP-0037,CUS-01159,2026-07-01 21:02:07,Sale,342.75,4.25,27.92,366.42,Credit Card,5,False,True,False,Completed
TXN-0003828,RCP-00003828,PH-002,REG-04,EMP-0042,CUS-01971,2026-07-30 08:23:52,Sale,206.51,2.23,16.86,221.14,Debit Card,6,False,True,False,Completed
