movement_id,store_id,product_id,movement_datetime,movement_type,quantity_change,reference_id,employee_id
MOV-00021154,PH-003,PRD-00344,2026-07-08 21:19:56,SALE,-1,TXN-0004681,EMP-0056
MOV-00021155,PH-003,PRD-00390,2026-07-08 21:19:56,SALE,-1,TXN-0004681,EMP-0056
MOV-00021156,PH-003,PRD-00794,2026-07-08 21:19:56,SALE,-1,TXN-0004681,EMP-0056
MOV-00021157,PH-003,PRD-00034,2026-07-08 21:19:56,SALE,-1,TXN-0004681,EMP-0056
MOV-00021158,PH-003,PRD-00670,2026-07-08 21:19:56,SALE,-2,TXN-0004681,EMP-0056
MOV-00021159,PH-003,PRD-00317,2026-07-08 21:19:56,SALE,-1,TXN-0004681,EMP-0056
MOV-00021160,PH-003,PRD-00170,2026-07-08 21:19:56,SALE,-1,TXN-0004681,EMP-0056
MOV-00021161,PH-003,PRD-00553,2026-07-08 21:19:56,SALE,-1,TXN-0004681,EMP-0056
MOV-00021162,PH-003,PRD-00333,2026-07-08 21:19:56,SALE,-1,TXN-0004681,EMP-0056
MOV-00021163,PH-003,PRD-00118,2026-07-19 10:53:21,SALE,-1,TXN-0004682,EMP-0046
MOV-00021164,PH-003,PRD-00559,2026-07-19 10:53:21,SALE,-1,TXN-0004682,EMP-0046
MOV-00021165,PH-003,PRD-00409,2026-07-19 10:53:21,SALE,-2,TXN-0004682,EMP-0046
MOV-00021166,PH-003,PRD-00098,2026-07-19 10:53:21,SALE,-1,TXN-0004682,EMP-0046
MOV-00021167,PH-003,PRD-00222,2026-07-19 10:53:21,SALE,-1,TXN-0004682,EMP-0046
MOV-00021168,PH-003,PRD-00181,2026-07-19 10:53:21,SALE,-1,TXN-0004682,EMP-0046
MOV-00021169,PH-003,PRD-00406,2026-07-19 10:53:21,SALE,-1,TXN-0004682,EMP-0046
MOV-00021170,PH-001,PRD-00581,2026-07-25 09:46:34,SALE,-1,TXN-0004683,EMP-0001
MOV-00021171,PH-001,PRD-00648,2026-07-25 09:46:34,SALE,-3,TXN-0004683,EMP-0001
MOV-00021172,PH-001,PRD-00037,2026-07-25 09:46:34,SALE,-1,TXN-0004683,EMP-0001
MOV-00021173,PH-001,PRD-00147,2026-07-25 09:46:34,SALE,-1,TXN-0004683,EMP-0001
MOV-00021174,PH-001,PRD-00489,2026-07-25 09:46:34,SALE,-1,TXN-0004683,EMP-0001
MOV-00021175,PH-001,PRD-00474,2026-07-25 09:46:34,SALE,-1,TXN-0004683,EMP-0001
MOV-00021176,PH-003,PRD-00784,2026-06-11 09:14:44,SALE,-1,TXN-0004684,EMP-0062
MOV-00021177,PH-003,PRD-00319,2026-06-11 09:14:44,SALE,-1,TXN-0004684,EMP-0062
MOV-00021178,PH-003,PRD-00282,2026-06-11 09:14:44,SALE,-3,TXN-0004684,EMP-0062
MOV-00021179,PH-003,PRD-00216,2026-06-11 09:14:44,SALE,-1,TXN-0004684,EMP-0062
MOV-00021180,PH-003,PRD-00004,2026-06-11 09:14:44,SALE,-1,TXN-0004684,EMP-0062
MOV-00021181,PH-003,PRD-00541,2026-06-11 09:14:44,SALE,-3,TXN-0004684,EMP-0062
MOV-00021182,PH-004,PRD-00573,2026-05-24 09:48:29,SALE,-1,TXN-0004685,EMP-0081
MOV-00021183,PH-004,PRD-00618,2026-05-24 09:48:29,SALE,-1,TXN-0004685,EMP-0081
MOV-00021184,PH-004,PRD-00235,2026-05-24 09:48:29,SALE,-1,TXN-0004685,EMP-0081
MOV-00021185,PH-004,PRD-00207,2026-05-24 09:48:29,SALE,-1,TXN-0004685,EMP-0081
MOV-00021186,PH-003,PRD-00179,2026-05-19 08:42:23,SALE,-1,TXN-0004686,EMP-0056
MOV-00021187,PH-003,PRD-00097,2026-05-19 08:42:23,SALE,-1,TXN-0004686,EMP-0056
MOV-00021188,PH-003,PRD-00664,2026-05-19 08:42:23,SALE,-1,TXN-0004686,EMP-0056
MOV-00021189,PH-003,PRD-00649,2026-05-19 08:42:23,SALE,-1,TXN-0004686,EMP-0056
MOV-00021190,PH-003,PRD-00071,2026-05-19 08:42:23,SALE,-1,TXN-0004686,EMP-0056
MOV-00021191,PH-003,PRD-00281,2026-05-19 08:42:23,SALE,-1,TXN-0004686,EMP-0056
MOV-00021192,PH-005,PRD-00637,2026-06-20 08:52:57,SALE,-1,TXN-0004687,EMP-0089
MOV-00021193,PH-005,PRD-00754,2026-06-20 08:52:57,SALE,-1,TXN-0004687,EMP-0089
MOV-00021194,PH-005,PRD-00522,2026-06-20 08:52:57,SALE,-1,TXN-0004687,EMP-0089
MOV-00021195,PH-005,PRD-00780,2026-06-20 08:52:57,SALE,-1,TXN-0004687,EMP-0089
MOV-00021196,PH-005,PRD-00032,2026-06-20 08:52:57,SALE,-1,TXN-0004687,EMP-0089
MOV-00021197,PH-002,PRD-00594,2026-06-06 21:38:07,SALE,-1,TXN-0004688,EMP-0036
MOV-00021198,PH-002,PRD-00529,2026-06-06 21:38:07,SALE,-1,TXN-0004688,EMP-0036
MOV-00021199,PH-002,PRD-00171,2026-06-06 21:38:07,SALE,-1,TXN-0004688,EMP-0036
MOV-00021200,PH-002,PRD-00579,2026-06-06 21:38:07,SALE,-1,TXN-0004688,EMP-0036
MOV-00021201,PH-002,PRD-00516,2026-06-06 21:38:07,SALE,-1,TXN-0004688,EMP-0036
MOV-00021202,PH-001,PRD-00494,2026-07-02 12:59:53,SALE,-4,TXN-0004689,EMP-0002
MOV-00021203,PH-001,PRD-00313,2026-07-02 12:59:53,SALE,-1,TXN-0004689,EMP-0002
MOV-00021204,PH-001,PRD-00310,2026-07-02 12:59:53,SALE,-1,TXN-0004689,EMP-0002
MOV-00021205,PH-001,PRD-00192,2026-07-02 12:59:53,SALE,-1,TXN-0004689,EMP-0002
MOV-00021206,PH-001,PRD-00307,2026-07-02 12:59:53,SALE,-1,TXN-0004689,EMP-0002
MOV-00021207,PH-001,PRD-00755,2026-07-02 12:59:53,SALE,-1,TXN-0004689,EMP-0002
MOV-00021208,PH-003,PRD-00058,2026-05-24 18:26:02,SALE,-1,TXN-0004690,EMP-0056
MOV-00021209,PH-003,PRD-00575,2026-05-24 18:26:02,SALE,-1,TXN-0004690,EMP-0056
MOV-00021210,PH-003,PRD-00524,2026-05-24 18:26:02,SALE,-1,TXN-0004690,EMP-0056
MOV-00021211,PH-003,PRD-00259,2026-05-24 18:26:02,SALE,-1,TXN-0004690,EMP-0056
MOV-00021212,PH-003,PRD-00217,2026-05-24 18:26:02,SALE,-1,TXN-0004690,EMP-0056
MOV-00021213,PH-001,PRD-00047,2026-07-28 15:02:06,SALE,-4,TXN-0004691,EMP-0006
MOV-00021214,PH-001,PRD-00768,2026-07-28 15:02:06,SALE,-3,TXN-0004691,EMP-0006
MOV-00021215,PH-001,PRD-00420,2026-07-28 15:02:06,SALE,-4,TXN-0004691,EMP-0006
MOV-00021216,PH-001,PRD-00062,2026-07-28 15:02:06,SALE,-1,TXN-0004691,EMP-0006
MOV-00021217,PH-004,PRD-00741,2026-05-30 20:47:28,SALE,-1,TXN-0004692,EMP-0084
MOV-00021218,PH-004,PRD-00676,2026-05-30 20:47:28,SALE,-3,TXN-0004692,EMP-0084
MOV-00021219,PH-004,PRD-00638,2026-05-30 20:47:28,SALE,-1,TXN-0004692,EMP-0084
MOV-00021220,PH-004,PRD-00265,2026-05-31 11:49:17,SALE,-2,TXN-0004693,EMP-0083
MOV-00021221,PH-005,PRD-00508,2026-06-10 08:14:34,SALE,-1,TXN-0004694,EMP-0102
MOV-00021222,PH-005,PRD-00294,2026-06-10 08:14:34,SALE,-1,TXN-0004694,EMP-0102
MOV-00021223,PH-005,PRD-00710,2026-06-10 08:14:34,SALE,-1,TXN-0004694,EMP-0102
MOV-00021224,PH-005,PRD-00490,2026-06-10 08:14:34,SALE,-1,TXN-0004694,EMP-0102
MOV-00021225,PH-005,PRD-00750,2026-06-10 08:14:34,SALE,-1,TXN-0004694,EMP-0102
MOV-00021226,PH-005,PRD-00214,2026-06-10 08:14:34,SALE,-1,TXN-0004694,EMP-0102
MOV-00021227,PH-004,PRD-00102,2026-06-21 11:39:05,SALE,-4,TXN-0004695,EMP-0086
MOV-00021228,PH-004,PRD-00231,2026-06-21 11:39:05,SALE,-3,TXN-0004695,EMP-0086
MOV-00021229,PH-004,PRD-00695,2026-06-21 11:39:05,SALE,-2,TXN-0004695,EMP-0086
MOV-00021230,PH-004,PRD-00188,2026-06-21 11:39:05,SALE,-1,TXN-0004695,EMP-0086
MOV-00021231,PH-005,PRD-00407,2026-07-22 15:27:35,SALE,-1,TXN-0004696,EMP-0107
MOV-00021232,PH-005,PRD-00095,2026-07-22 15:27:35,SALE,-1,TXN-0004696,EMP-0107
MOV-00021233,PH-003,PRD-00300,2026-07-29 16:17:51,SALE,-1,TXN-0004697,EMP-0057
MOV-00021234,PH-003,PRD-00357,2026-07-29 16:17:51,SALE,-1,TXN-0004697,EMP-0057
MOV-00021235,PH-003,PRD-00481,2026-07-29 16:17:51,SALE,-1,TXN-0004697,EMP-0057
MOV-00021236,PH-003,PRD-00392,2026-07-29 16:17:51,SALE,-1,TXN-0004697,EMP-0057
MOV-00021237,PH-003,PRD-00513,2026-07-29 16:17:51,SALE,-1,TXN-0004697,EMP-0057
MOV-00021238,PH-003,PRD-00744,2026-07-29 16:17:51,SALE,-1,TXN-0004697,EMP-0057
MOV-00021239,PH-003,PRD-00246,2026-07-29 16:17:51,SALE,-1,TXN-0004697,EMP-0057
MOV-00021240,PH-002,PRD-00366,2026-05-28 15:39:56,SALE,-1,TXN-0004698,EMP-0038
MOV-00021241,PH-002,PRD-00374,2026-05-28 15:39:56,SALE,-1,TXN-0004698,EMP-0038
MOV-00021242,PH-002,PRD-00668,2026-05-28 15:39:56,SALE,-1,TXN-0004698,EMP-0038
MOV-00021243,PH-002,PRD-00790,2026-05-28 15:39:56,SALE,-1,TXN-0004698,EMP-0038
MOV-00021244,PH-002,PRD-00268,2026-05-28 15:39:56,SALE,-4,TXN-0004698,EMP-0038
MOV-00021245,PH-002,PRD-00710,2026-06-24 18:04:00,SALE,-1,TXN-0004699,EMP-0035
MOV-00021246,PH-002,PRD-00516,2026-06-24 18:04:00,SALE,-1,TXN-0004699,EMP-0035
MOV-00021247,PH-002,PRD-00634,2026-06-24 18:04:00,SALE,-1,TXN-0004699,EMP-0035
MOV-00021248,PH-002,PRD-00782,2026-06-24 18:04:00,SALE,-1,TXN-0004699,EMP-0035
MOV-00021249,PH-002,PRD-00200,2026-06-24 18:04:00,SALE,-1,TXN-0004699,EMP-0035
MOV-00021250,PH-002,PRD-00421,2026-07-06 19:10:16,SALE,-4,TXN-0004700,EMP-0041
MOV-00021251,PH-002,PRD-00788,2026-07-06 19:10:16,SALE,-1,TXN-0004700,EMP-0041
MOV-00021252,PH-002,PRD-00095,2026-07-06 19:10:16,SALE,-3,TXN-0004700,EMP-0041
MOV-00021253,PH-004,PRD-00656,2026-06-17 18:30:22,SALE,-1,TXN-0004701,EMP-0067
MOV-00021254,PH-004,PRD-00295,2026-06-17 18:30:22,SALE,-2,TXN-0004701,EMP-0067
MOV-00021255,PH-004,PRD-00361,2026-06-17 18:30:22,SALE,-1,TXN-0004701,EMP-0067
MOV-00021256,PH-002,PRD-00553,2026-05-26 10:38:33,SALE,-1,TXN-0004702,EMP-0039
MOV-00021257,PH-002,PRD-00312,2026-05-26 10:38:33,SALE,-1,TXN-0004702,EMP-0039
MOV-00021258,PH-002,PRD-00029,2026-05-26 10:38:33,SALE,-1,TXN-0004702,EMP-0039
MOV-00021259,PH-003,PRD-00028,2026-07-13 21:10:25,SALE,-1,TXN-0004703,EMP-0059
MOV-00021260,PH-003,PRD-00651,2026-07-13 21:10:25,SALE,-3,TXN-0004703,EMP-0059
MOV-00021261,PH-003,PRD-00358,2026-07-13 21:10:25,SALE,-1,TXN-0004703,EMP-0059
MOV-00021262,PH-003,PRD-00794,2026-07-13 21:10:25,SALE,-1,TXN-0004703,EMP-0059
MOV-00021263,PH-003,PRD-00715,2026-06-12 17:25:50,SALE,-1,TXN-0004704,EMP-0063
MOV-00021264,PH-002,PRD-00238,2026-06-21 09:59:42,SALE,-1,TXN-0004705,EMP-0041
MOV-00021265,PH-002,PRD-00318,2026-06-21 09:59:42,SALE,-1,TXN-0004705,EMP-0041
MOV-00021266,PH-002,PRD-00314,2026-06-21 09:59:42,SALE,-1,TXN-0004705,EMP-0041
MOV-00021267,PH-002,PRD-00513,2026-06-21 09:59:42,SALE,-1,TXN-0004705,EMP-0041
MOV-00021268,PH-002,PRD-00354,2026-06-21 09:59:42,SALE,-1,TXN-0004705,EMP-0041
MOV-00021269,PH-002,PRD-00460,2026-06-21 09:59:42,SALE,-1,TXN-0004705,EMP-0041
MOV-00021270,PH-004,PRD-00317,2026-07-07 11:40:34,SALE,-1,TXN-0004706,EMP-0086
MOV-00021271,PH-004,PRD-00710,2026-07-07 11:40:34,SALE,-1,TXN-0004706,EMP-0086
MOV-00021272,PH-004,PRD-00167,2026-07-07 11:40:34,SALE,-1,TXN-0004706,EMP-0086
MOV-00021273,PH-005,PRD-00579,2026-07-12 11:10:36,SALE,-1,TXN-0004707,EMP-0102
MOV-00021274,PH-005,PRD-00192,2026-07-12 11:10:36,SALE,-3,TXN-0004707,EMP-0102
MOV-00021275,PH-005,PRD-00700,2026-07-12 11:10:36,SALE,-1,TXN-0004707,EMP-0102
MOV-00021276,PH-005,PRD-00090,2026-07-12 11:10:36,SALE,-1,TXN-0004707,EMP-0102
MOV-00021277,PH-005,PRD-00732,2026-07-12 11:10:36,SALE,-1,TXN-0004707,EMP-0102
MOV-00021278,PH-005,PRD-00259,2026-07-12 11:10:36,SALE,-1,TXN-0004707,EMP-0102
MOV-00021279,PH-005,PRD-00453,2026-07-12 11:10:36,SALE,-2,TXN-0004707,EMP-0102
MOV-00021280,PH-005,PRD-00600,2026-07-12 11:10:36,SALE,-1,TXN-0004707,EMP-0102
MOV-00021281,PH-003,PRD-00091,2026-05-16 13:09:46,SALE,-1,TXN-0004708,EMP-0061
MOV-00021282,PH-003,PRD-00624,2026-05-16 13:09:46,SALE,-1,TXN-0004708,EMP-0061
MOV-00021283,PH-003,PRD-00693,2026-05-16 13:09:46,SALE,-1,TXN-0004708,EMP-0061
MOV-00021284,PH-003,PRD-00634,2026-05-16 13:09:46,SALE,-4,TXN-0004708,EMP-0061
MOV-00021285,PH-003,PRD-00301,2026-07-11 13:14:55,SALE,-4,TXN-0004709,EMP-0056
MOV-00021286,PH-003,PRD-00170,2026-07-11 13:14:55,SALE,-1,TXN-0004709,EMP-0056
MOV-00021287,PH-002,PRD-00629,2026-05-13 11:33:07,SALE,-4,TXN-0004710,EMP-0025
MOV-00021288,PH-002,PRD-00327,2026-05-13 11:33:07,SALE,-1,TXN-0004710,EMP-0025
MOV-00021289,PH-002,PRD-00038,2026-05-13 11:33:07,SALE,-1,TXN-0004710,EMP-0025
MOV-00021290,PH-002,PRD-00110,2026-05-13 11:33:07,SALE,-1,TXN-0004710,EMP-0025
MOV-00021291,PH-001,PRD-00127,2026-05-16 14:25:11,SALE,-1,TXN-0004711,EMP-0018
MOV-00021292,PH-001,PRD-00283,2026-05-16 14:25:11,SALE,-1,TXN-0004711,EMP-0018
MOV-00021293,PH-001,PRD-00704,2026-05-16 14:25:11,SALE,-1,TXN-0004711,EMP-0018
MOV-00021294,PH-001,PRD-00672,2026-07-31 14:23:19,SALE,-1,TXN-0004712,EMP-0018
MOV-00021295,PH-001,PRD-00277,2026-07-31 14:23:19,SALE,-1,TXN-0004712,EMP-0018
MOV-00021296,PH-001,PRD-00136,2026-07-31 14:23:19,SALE,-1,TXN-0004712,EMP-0018
MOV-00021297,PH-001,PRD-00330,2026-07-31 14:23:19,SALE,-1,TXN-0004712,EMP-0018
MOV-00021298,PH-001,PRD-00344,2026-07-31 14:23:19,SALE,-2,TXN-0004712,EMP-0018
MOV-00021299,PH-001,PRD-00767,2026-07-31 14:23:19,SALE,-1,TXN-0004712,EMP-0018
MOV-00021300,PH-001,PRD-00190,2026-07-31 14:23:19,SALE,-2,TXN-0004712,EMP-0018
MOV-00021301,PH-001,PRD-00694,2026-05-03 21:40:50,SALE,-1,TXN-0004713,EMP-0018
MOV-00021302,PH-001,PRD-00766,2026-05-03 21:40:50,SALE,-1,TXN-0004713,EMP-0018
MOV-00021303,PH-001,PRD-00051,2026-05-03 21:40:50,SALE,-1,TXN-0004713,EMP-0018
MOV-00021304,PH-001,PRD-00156,2026-05-03 21:40:50,SALE,-1,TXN-0004713,EMP-0018
MOV-00021305,PH-001,PRD-00443,2026-05-03 21:40:50,SALE,-1,TXN-0004713,EMP-0018
MOV-00021306,PH-001,PRD-00188,2026-05-03 21:40:50,SALE,-1,TXN-0004713,EMP-0018
MOV-00021307,PH-001,PRD-00709,2026-05-03 21:40:50,SALE,-1,TXN-0004713,EMP-0018
MOV-00021308,PH-004,PRD-00414,2026-05-27 17:55:24,SALE,-1,TXN-0004714,EMP-0083
MOV-00021309,PH-004,PRD-00775,2026-05-27 17:55:24,SALE,-2,TXN-0004714,EMP-0083
MOV-00021310,PH-004,PRD-00207,2026-05-27 17:55:24,SALE,-1,TXN-0004714,EMP-0083
MOV-00021311,PH-004,PRD-00795,2026-05-27 17:55:24,SALE,-1,TXN-0004714,EMP-0083
MOV-00021312,PH-004,PRD-00609,2026-05-27 17:55:24,SALE,-4,TXN-0004714,EMP-0083
MOV-00021313,PH-004,PRD-00415,2026-05-27 17:55:24,SALE,-1,TXN-0004714,EMP-0083
MOV-00021314,PH-004,PRD-00696,2026-05-27 17:55:24,SALE,-1,TXN-0004714,EMP-0083
MOV-00021315,PH-004,PRD-00457,2026-05-27 17:55:24,SALE,-1,TXN-0004714,EMP-0083
MOV-00021316,PH-004,PRD-00097,2026-07-21 13:38:15,SALE,-1,TXN-0004715,EMP-0086
MOV-00021317,PH-005,PRD-00761,2026-07-04 19:52:42,SALE,-3,TXN-0004716,EMP-0106
MOV-00021318,PH-005,PRD-00037,2026-07-04 19:52:42,SALE,-4,TXN-0004716,EMP-0106
MOV-00021319,PH-004,PRD-00586,2026-06-01 14:12:58,SALE,-1,TXN-0004717,EMP-0086
MOV-00021320,PH-004,PRD-00244,2026-06-01 14:12:58,SALE,-1,TXN-0004717,EMP-0086
MOV-00021321,PH-004,PRD-00630,2026-06-01 14:12:58,SALE,-1,TXN-0004717,EMP-0086
MOV-00021322,PH-004,PRD-00699,2026-06-01 14:12:58,SALE,-3,TXN-0004717,EMP-0086
MOV-00021323,PH-004,PRD-00303,2026-06-01 14:12:58,SALE,-1,TXN-0004717,EMP-0086
MOV-00021324,PH-004,PRD-00400,2026-06-01 14:12:58,SALE,-1,TXN-0004717,EMP-0086
MOV-00021325,PH-003,PRD-00291,2026-06-16 17:55:57,SALE,-1,TXN-0004718,EMP-0061
MOV-00021326,PH-003,PRD-00028,2026-06-16 17:55:57,SALE,-1,TXN-0004718,EMP-0061
MOV-00021327,PH-003,PRD-00657,2026-06-16 17:55:57,SALE,-4,TXN-0004718,EMP-0061
MOV-00021328,PH-004,PRD-00641,2026-06-17 11:55:25,SALE,-1,TXN-0004719,EMP-0083
MOV-00021329,PH-004,PRD-00323,2026-06-17 11:55:25,SALE,-1,TXN-0004719,EMP-0083
MOV-00021330,PH-004,PRD-00234,2026-06-17 11:55:25,SALE,-1,TXN-0004719,EMP-0083
MOV-00021331,PH-004,PRD-00797,2026-06-17 11:55:25,SALE,-1,TXN-0004719,EMP-0083
MOV-00021332,PH-004,PRD-00144,2026-06-17 11:55:25,SALE,-1,TXN-0004719,EMP-0083
MOV-00021333,PH-004,PRD-00289,2026-05-14 08:33:31,SALE,-1,TXN-0004720,EMP-0069
MOV-00021334,PH-004,PRD-00006,2026-05-14 08:33:31,SALE,-1,TXN-0004720,EMP-0069
MOV-00021335,PH-004,PRD-00139,2026-05-14 08:33:31,SALE,-1,TXN-0004720,EMP-0069
MOV-00021336,PH-004,PRD-00206,2026-05-14 08:33:31,SALE,-1,TXN-0004720,EMP-0069
MOV-00021337,PH-003,PRD-00374,2026-06-13 08:59:09,SALE,-1,TXN-0004721,EMP-0045
MOV-00021338,PH-003,PRD-00054,2026-06-13 08:59:09,SALE,-1,TXN-0004721,EMP-0045
MOV-00021339,PH-003,PRD-00093,2026-06-13 08:59:09,SALE,-1,TXN-0004721,EMP-0045
MOV-00021340,PH-003,PRD-00241,2026-06-13 08:59:09,SALE,-1,TXN-0004721,EMP-0045
MOV-00021341,PH-003,PRD-00710,2026-06-13 08:59:09,SALE,-1,TXN-0004721,EMP-0045
MOV-00021342,PH-005,PRD-00797,2026-06-30 14:42:52,SALE,-1,TXN-0004722,EMP-0105
MOV-00021343,PH-005,PRD-00243,2026-06-30 14:42:52,SALE,-1,TXN-0004722,EMP-0105
MOV-00021344,PH-005,PRD-00436,2026-06-30 14:42:52,SALE,-1,TXN-0004722,EMP-0105
MOV-00021345,PH-005,PRD-00224,2026-05-07 08:14:22,SALE,-1,TXN-0004723,EMP-0103
MOV-00021346,PH-005,PRD-00710,2026-05-07 08:14:22,SALE,-1,TXN-0004723,EMP-0103
MOV-00021347,PH-005,PRD-00160,2026-05-07 08:14:22,SALE,-1,TXN-0004723,EMP-0103
MOV-00021348,PH-005,PRD-00244,2026-05-07 08:14:22,SALE,-1,TXN-0004723,EMP-0103
MOV-00021349,PH-002,PRD-00660,2026-05-26 08:42:17,SALE,-1,TXN-0004724,EMP-0038
MOV-00021350,PH-002,PRD-00212,2026-05-26 08:42:17,SALE,-1,TXN-0004724,EMP-0038
MOV-00021351,PH-004,PRD-00540,2026-05-12 18:28:55,SALE,-3,TXN-0004725,EMP-0084
MOV-00021352,PH-004,PRD-00426,2026-05-12 18:28:55,SALE,-1,TXN-0004725,EMP-0084
MOV-00021353,PH-004,PRD-00072,2026-05-12 18:28:55,SALE,-1,TXN-0004725,EMP-0084
MOV-00021354,PH-004,PRD-00645,2026-05-12 18:28:55,SALE,-1,TXN-0004725,EMP-0084
MOV-00021355,PH-004,PRD-00007,2026-05-12 18:28:55,SALE,-1,TXN-0004725,EMP-0084
MOV-00021356,PH-004,PRD-00468,2026-05-12 18:28:55,SALE,-4,TXN-0004725,EMP-0084
MOV-00021357,PH-004,PRD-00688,2026-07-30 14:53:50,SALE,-1,TXN-0004726,EMP-0084
MOV-00021358,PH-004,PRD-00535,2026-07-30 14:53:50,SALE,-1,TXN-0004726,EMP-0084
MOV-00021359,PH-004,PRD-00368,2026-07-30 14:53:50,SALE,-1,TXN-0004726,EMP-0084
MOV-00021360,PH-004,PRD-00722,2026-07-30 14:53:50,SALE,-1,TXN-0004726,EMP-0084
MOV-00021361,PH-005,PRD-00328,2026-05-21 12:05:43,SALE,-1,TXN-0004727,EMP-0103
MOV-00021362,PH-005,PRD-00223,2026-05-21 12:05:43,SALE,-2,TXN-0004727,EMP-0103
MOV-00021363,PH-005,PRD-00048,2026-05-21 12:05:43,SALE,-1,TXN-0004727,EMP-0103
MOV-00021364,PH-005,PRD-00543,2026-05-21 12:05:43,SALE,-1,TXN-0004727,EMP-0103
MOV-00021365,PH-005,PRD-00187,2026-05-21 12:05:43,SALE,-1,TXN-0004727,EMP-0103
MOV-00021366,PH-005,PRD-00730,2026-05-21 12:05:43,SALE,-3,TXN-0004727,EMP-0103
MOV-00021367,PH-005,PRD-00513,2026-05-20 21:41:53,SALE,-1,TXN-0004728,EMP-0090
MOV-00021368,PH-005,PRD-00410,2026-05-20 21:41:53,SALE,-1,TXN-0004728,EMP-0090
MOV-00021369,PH-005,PRD-00100,2026-05-20 21:41:53,SALE,-1,TXN-0004728,EMP-0090
MOV-00021370,PH-003,PRD-00764,2026-05-26 12:34:29,SALE,-1,TXN-0004729,EMP-0046
MOV-00021371,PH-003,PRD-00634,2026-05-26 12:34:29,SALE,-1,TXN-0004729,EMP-0046
MOV-00021372,PH-003,PRD-00282,2026-05-26 12:34:29,SALE,-2,TXN-0004729,EMP-0046
MOV-00021373,PH-003,PRD-00221,2026-05-26 12:34:29,SALE,-1,TXN-0004729,EMP-0046
MOV-00021374,PH-003,PRD-00769,2026-05-26 12:34:29,SALE,-1,TXN-0004729,EMP-0046
MOV-00021375,PH-003,PRD-00129,2026-05-26 12:34:29,SALE,-1,TXN-0004729,EMP-0046
MOV-00021376,PH-004,PRD-00285,2026-06-20 08:51:44,SALE,-1,TXN-0004730,EMP-0067
MOV-00021377,PH-004,PRD-00051,2026-06-20 08:51:44,SALE,-1,TXN-0004730,EMP-0067
MOV-00021378,PH-004,PRD-00056,2026-06-20 08:51:44,SALE,-1,TXN-0004730,EMP-0067
MOV-00021379,PH-004,PRD-00579,2026-06-20 08:51:44,SALE,-1,TXN-0004730,EMP-0067
MOV-00021380,PH-002,PRD-00336,2026-07-02 17:19:53,SALE,-1,TXN-0004731,EMP-0035
MOV-00021381,PH-002,PRD-00161,2026-07-02 17:19:53,SALE,-1,TXN-0004731,EMP-0035
MOV-00021382,PH-002,PRD-00371,2026-07-02 17:19:53,SALE,-1,TXN-0004731,EMP-0035
MOV-00021383,PH-002,PRD-00450,2026-07-02 17:19:53,SALE,-1,TXN-0004731,EMP-0035
MOV-00021384,PH-002,PRD-00027,2026-07-02 17:19:53,SALE,-1,TXN-0004731,EMP-0035
MOV-00021385,PH-002,PRD-00152,2026-07-02 17:19:53,SALE,-1,TXN-0004731,EMP-0035
MOV-00021386,PH-001,PRD-00417,2026-05-14 08:59:46,SALE,-1,TXN-0004732,EMP-0019
MOV-00021387,PH-001,PRD-00609,2026-05-14 08:59:46,SALE,-1,TXN-0004732,EMP-0019
MOV-00021388,PH-001,PRD-00377,2026-06-05 14:22:20,SALE,-4,TXN-0004733,EMP-0018
MOV-00021389,PH-001,PRD-00401,2026-06-05 14:22:20,SALE,-1,TXN-0004733,EMP-0018
MOV-00021390,PH-001,PRD-00114,2026-06-05 14:22:20,SALE,-1,TXN-0004733,EMP-0018
MOV-00021391,PH-001,PRD-00585,2026-06-05 14:22:20,SALE,-1,TXN-0004733,EMP-0018
MOV-00021392,PH-003,PRD-00238,2026-06-27 21:57:47,SALE,-1,TXN-0004734,EMP-0063
MOV-00021393,PH-003,PRD-00451,2026-06-27 21:57:47,SALE,-1,TXN-0004734,EMP-0063
MOV-00021394,PH-003,PRD-00089,2026-06-27 21:57:47,SALE,-1,TXN-0004734,EMP-0063
MOV-00021395,PH-003,PRD-00637,2026-06-27 21:57:47,SALE,-1,TXN-0004734,EMP-0063
MOV-00021396,PH-003,PRD-00416,2026-06-27 21:57:47,SALE,-1,TXN-0004734,EMP-0063
MOV-00021397,PH-003,PRD-00350,2026-06-27 21:57:47,SALE,-1,TXN-0004734,EMP-0063
MOV-00021398,PH-003,PRD-00650,2026-06-27 21:57:47,SALE,-1,TXN-0004734,EMP-0063
MOV-00021399,PH-003,PRD-00532,2026-06-27 21:57:47,SALE,-1,TXN-0004734,EMP-0063
MOV-00021400,PH-001,PRD-00346,2026-06-18 21:15:58,SALE,-1,TXN-0004735,EMP-0006
MOV-00021401,PH-001,PRD-00094,2026-06-18 21:15:58,SALE,-1,TXN-0004735,EMP-0006
MOV-00021402,PH-001,PRD-00500,2026-06-18 21:15:58,SALE,-1,TXN-0004735,EMP-0006
MOV-00021403,PH-002,PRD-00029,2026-07-01 19:55:48,SALE,-1,TXN-0004736,EMP-0023
MOV-00021404,PH-002,PRD-00597,2026-07-01 19:55:48,SALE,-4,TXN-0004736,EMP-0023
MOV-00021405,PH-002,PRD-00042,2026-07-01 19:55:48,SALE,-2,TXN-0004736,EMP-0023
MOV-00021406,PH-002,PRD-00044,2026-07-01 19:55:48,SALE,-3,TXN-0004736,EMP-0023
