audit_event_id,event_datetime,store_id,employee_id,event_type,entity_type,entity_id,action,previous_value,new_value,approval_employee_id,device_id,success
AUD-00004107,2026-06-30 11:24:58,PH-001,EMP-0015,Sale,transaction,TXN-0004107,CREATE,,Completed,,POS,True
AUD-00004108,2026-05-28 15:29:35,PH-003,EMP-0057,Sale,transaction,TXN-0004108,CREATE,,Completed,,POS,True
AUD-00004109,2026-05-26 12:35:17,PH-002,EMP-0034,Sale,transaction,TXN-0004109,CREATE,,Completed,,POS,True
AUD-00004110,2026-06-30 18:19:23,PH-003,EMP-0063,Sale,transaction,TXN-0004110,CREATE,,Completed,,POS,True
AUD-00004111,2026-06-12 16:53:25,PH-004,EMP-0079,Sale,transaction,TXN-0004111,CREATE,,Completed,,POS,True
AUD-00004112,2026-07-29 15:38:48,PH-003,EMP-0062,Sale,transaction,TXN-0004112,CREATE,,Completed,,POS,True
AUD-00004113,2026-07-25 21:34:53,PH-003,EMP-0058,Sale,transaction,TXN-0004113,CREATE,,Completed,,POS,True
AUD-00004114,2026-07-22 08:35:18,PH-001,EMP-0018,Sale,transaction,TXN-0004114,CREATE,,Completed,,POS,True
AUD-00004115,2026-07-30 14:35:17,PH-001,EMP-0006,Sale,transaction,TXN-0004115,CREATE,,Completed,,POS,True
AUD-00004116,2026-07-24 15:03:18,PH-005,EMP-0089,Sale,transaction,TXN-0004116,CREATE,,Completed,,POS,True
AUD-00004117,2026-06-14 16:37:32,PH-005,EMP-0090,Sale,transaction,TXN-0004117,CREATE,,Completed,,POS,True
AUD-00004118,2026-07-09 14:25:25,PH-005,EMP-0091,Sale,transaction,TXN-0004118,CREATE,,Completed,,POS,True
AUD-00004119,2026-07-16 14:57:02,PH-005,EMP-0091,Sale,transaction,TXN-0004119,CREATE,,Completed,,POS,True
AUD-00004120,2026-07-29 15:56:18,PH-003,EMP-0047,Sale,transaction,TXN-0004120,CREATE,,Completed,,POS,True
AUD-00004121,2026-06-06 19:00:48,PH-003,EMP-0061,Sale,transaction,TXN-0004121,CREATE,,Completed,,POS,True
AUD-00004122,2026-06-17 10:44:46,PH-005,EMP-0101,Sale,transaction,TXN-0004122,CREATE,,Completed,,POS,True
AUD-00004123,2026-05-15 10:45:53,PH-001,EMP-0012,Sale,transaction,TXN-0004123,CREATE,,Completed,,POS,True
AUD-00004124,2026-05-20 08:46:33,PH-003,EMP-0056,Sale,transaction,TXN-0004124,CREATE,,Completed,,POS,True
AUD-00004125,2026-06-08 18:04:06,PH-005,EMP-0102,Sale,transaction,TXN-0004125,CREATE,,Completed,,POS,True
AUD-00004126,2026-06-29 16:19:04,PH-004,EMP-0085,Sale,transaction,TXN-0004126,CREATE,,Completed,,POS,True
AUD-00004127,2026-07-14 18:11:13,PH-003,EMP-0059,Sale,transaction,TXN-0004127,CREATE,,Completed,,POS,True
AUD-00004128,2026-05-21 11:45:31,PH-002,EMP-0023,Sale,transaction,TXN-0004128,CREATE,,Completed,,POS,True
AUD-00004129,2026-06-23 15:14:08,PH-005,EMP-0107,Sale,transaction,TXN-0004129,CREATE,,Completed,,POS,True
AUD-00004130,2026-07-03 13:27:38,PH-005,EMP-0104,Sale,transaction,TXN-0004130,CREATE,,Completed,,POS,True
AUD-00004131,2026-07-11 20:12:38,PH-002,EMP-0040,Sale,transaction,TXN-0004131,CREATE,,Completed,,POS,True
AUD-00004132,2026-06-20 14:26:08,PH-001,EMP-0001,Sale,transaction,TXN-0004132,CREATE,,Completed,,POS,True
AUD-00004133,2026-05-16 16:45:21,PH-004,EMP-0078,Sale,transaction,TXN-0004133,CREATE,,Completed,,POS,True
AUD-00004134,2026-07-14 10:33:31,PH-001,EMP-0015,Sale,transaction,TXN-0004134,CREATE,,Completed,,POS,True
AUD-00004135,2026-05-22 12:39:38,PH-004,EMP-0067,Sale,transaction,TXN-0004135,CREATE,,Completed,,POS,True
AUD-00004136,2026-06-29 15:49:33,PH-001,EMP-0006,Sale,transaction,TXN-0004136,CREATE,,Completed,,POS,True
AUD-00004137,2026-06-01 21:38:02,PH-004,EMP-0079,Sale,transaction,TXN-0004137,CREATE,,Completed,,POS,True
AUD-00004138,2026-07-24 10:34:52,PH-002,EMP-0039,Sale,transaction,TXN-0004138,CREATE,,Completed,,POS,True
AUD-00004139,2026-06-13 10:24:41,PH-001,EMP-0020,Sale,transaction,TXN-0004139,CREATE,,Completed,,POS,True
AUD-00004140,2026-06-26 18:36:20,PH-005,EMP-0108,Sale,transaction,TXN-0004140,CREATE,,Completed,,POS,True
AUD-00004141,2026-07-26 18:35:23,PH-001,EMP-0019,Sale,transaction,TXN-0004141,CREATE,,Completed,,POS,True
AUD-00004142,2026-05-14 16:33:43,PH-004,EMP-0086,Sale,transaction,TXN-0004142,CREATE,,Completed,,POS,True
AUD-00004143,2026-05-19 11:05:11,PH-002,EMP-0023,Sale,transaction,TXN-0004143,CREATE,,Completed,,POS,True
AUD-00004144,2026-05-17 13:51:45,PH-005,EMP-0102,Sale,transaction,TXN-0004144,CREATE,,Completed,,POS,True
AUD-00004145,2026-06-20 12:28:30,PH-004,EMP-0069,Sale,transaction,TXN-0004145,CREATE,,Completed,,POS,True
AUD-00004146,2026-05-10 16:54:32,PH-002,EMP-0023,Sale,transaction,TXN-0004146,CREATE,,Completed,,POS,True
AUD-00004147,2026-06-14 20:01:50,PH-004,EMP-0079,Sale,transaction,TXN-0004147,CREATE,,Completed,,POS,True
AUD-00004148,2026-06-22 14:34:59,PH-002,EMP-0038,Sale,transaction,TXN-0004148,CREATE,,Completed,,POS,True
AUD-00004149,2026-05-10 09:58:36,PH-004,EMP-0085,Sale,transaction,TXN-0004149,CREATE,,Completed,,POS,True
AUD-00004150,2026-05-07 09:13:08,PH-003,EMP-0059,Sale,transaction,TXN-0004150,CREATE,,Completed,,POS,True
AUD-00004151,2026-07-10 17:17:42,PH-003,EMP-0062,Sale,transaction,TXN-0004151,CREATE,,Completed,,POS,True
AUD-00004152,2026-07-20 09:34:03,PH-003,EMP-0062,Sale,transaction,TXN-0004152,CREATE,,Completed,,POS,True
AUD-00004153,2026-07-10 18:40:37,PH-001,EMP-0002,Sale,transaction,TXN-0004153,CREATE,,Completed,,POS,True
AUD-00004154,2026-06-18 19:41:45,PH-001,EMP-0020,Sale,transaction,TXN-0004154,CREATE,,Completed,,POS,True
AUD-00004155,2026-07-26 11:29:38,PH-003,EMP-0063,Sale,transaction,TXN-0004155,CREATE,,Completed,,POS,True
AUD-00004156,2026-06-21 08:00:11,PH-001,EMP-0016,Sale,transaction,TXN-0004156,CREATE,,Completed,,POS,True
AUD-00004157,2026-07-31 18:27:36,PH-001,EMP-0019,Sale,transaction,TXN-0004157,CREATE,,Completed,,POS,True
AUD-00004158,2026-07-11 13:02:05,PH-004,EMP-0067,Sale,transaction,TXN-0004158,CREATE,,Completed,,POS,True
AUD-00004159,2026-06-29 14:46:16,PH-002,EMP-0039,Sale,transaction,TXN-0004159,CREATE,,Completed,,POS,True
AUD-00004160,2026-07-18 19:20:03,PH-002,EMP-0039,Sale,transaction,TXN-0004160,CREATE,,Completed,,POS,True
AUD-00004161,2026-06-16 10:31:36,PH-003,EMP-0057,Sale,transaction,TXN-0004161,CREATE,,Completed,,POS,True
AUD-00004162,2026-07-17 10:03:13,PH-005,EMP-0107,Sale,transaction,TXN-0004162,CREATE,,Completed,,POS,True
AUD-00004163,2026-06-04 11:39:11,PH-003,EMP-0060,Sale,transaction,TXN-0004163,CREATE,,Completed,,POS,True
AUD-00004164,2026-07-13 10:30:42,PH-002,EMP-0035,Sale,transaction,TXN-0004164,CREATE,,Completed,,POS,True
AUD-00004165,2026-06-09 19:36:49,PH-001,EMP-0013,Sale,transaction,TXN-0004165,CREATE,,Completed,,POS,True
AUD-00004166,2026-07-12 15:25:43,PH-005,EMP-0091,Sale,transaction,TXN-0004166,CREATE,,Completed,,POS,True
AUD-00004167,2026-07-17 21:11:30,PH-002,EMP-0039,Sale,transaction,TXN-0004167,CREATE,,Completed,,POS,True
AUD-00004168,2026-07-04 09:45:00,PH-002,EMP-0024,Sale,transaction,TXN-0004168,CREATE,,Completed,,POS,True
AUD-00004169,2026-05-03 21:15:24,PH-005,EMP-0102,Sale,transaction,TXN-0004169,CREATE,,Completed,,POS,True
AUD-00004170,2026-06-18 14:29:25,PH-005,EMP-0089,Sale,transaction,TXN-0004170,CREATE,,Completed,,POS,True
AUD-00004171,2026-05-13 09:29:16,PH-002,EMP-0025,Sale,transaction,TXN-0004171,CREATE,,Completed,,POS,True
AUD-00004172,2026-05-15 10:03:34,PH-005,EMP-0105,Sale,transaction,TXN-0004172,CREATE,,Completed,,POS,True
AUD-00004173,2026-07-06 08:59:13,PH-002,EMP-0042,Sale,transaction,TXN-0004173,CREATE,,Completed,,POS,True
AUD-00004174,2026-05-17 17:18:59,PH-001,EMP-0017,Sale,transaction,TXN-0004174,CREATE,,Completed,,POS,True
AUD-00004175,2026-07-18 21:13:34,PH-004,EMP-0085,Sale,transaction,TXN-0004175,CREATE,,Completed,,POS,True
AUD-00004176,2026-05-21 10:55:18,PH-002,EMP-0023,Sale,transaction,TXN-0004176,CREATE,,Completed,,POS,True
AUD-00004177,2026-05-05 08:51:13,PH-004,EMP-0079,Sale,transaction,TXN-0004177,CREATE,,Completed,,POS,True
AUD-00004178,2026-05-22 10:40:32,PH-001,EMP-0013,Sale,transaction,TXN-0004178,CREATE,,Completed,,POS,True
AUD-00004179,2026-05-23 09:19:40,PH-004,EMP-0067,Sale,transaction,TXN-0004179,CREATE,,Completed,,POS,True
AUD-00004180,2026-05-12 19:15:39,PH-005,EMP-0090,Sale,transaction,TXN-0004180,CREATE,,Completed,,POS,True
AUD-00004181,2026-05-21 09:16:19,PH-002,EMP-0041,Sale,transaction,TXN-0004181,CREATE,,Completed,,POS,True
AUD-00004182,2026-06-14 19:45:42,PH-001,EMP-0013,Sale,transaction,TXN-0004182,CREATE,,Completed,,POS,True
AUD-00004183,2026-05-03 12:55:06,PH-001,EMP-0016,Sale,transaction,TXN-0004183,CREATE,,Completed,,POS,True
AUD-00004184,2026-07-09 20:13:38,PH-001,EMP-0001,Sale,transaction,TXN-0004184,CREATE,,Completed,,POS,True
AUD-00004185,2026-07-16 21:27:22,PH-001,EMP-0016,Sale,transaction,TXN-0004185,CREATE,,Completed,,POS,True
AUD-00004186,2026-06-22 19:47:06,PH-003,EMP-0062,Sale,transaction,TXN-0004186,CREATE,,Completed,,POS,True
AUD-00004187,2026-07-11 11:05:26,PH-005,EMP-0103,Sale,transaction,TXN-0004187,CREATE,,Completed,,POS,True
AUD-00004188,2026-05-06 12:30:35,PH-002,EMP-0036,Sale,transaction,TXN-0004188,CREATE,,Completed,,POS,True
AUD-00004189,2026-07-29 20:12:05,PH-001,EMP-0019,Sale,transaction,TXN-0004189,CREATE,,Completed,,POS,True
AUD-00004190,2026-06-02 13:30:40,PH-004,EMP-0085,Sale,transaction,TXN-0004190,CREATE,,Completed,,POS,True
AUD-00004191,2026-07-07 21:22:28,PH-001,EMP-0001,Sale,transaction,TXN-0004191,CREATE,,Completed,,POS,True
AUD-00004192,2026-07-18 18:51:28,PH-001,EMP-0015,Sale,transaction,TXN-0004192,CREATE,,Completed,,POS,True
AUD-00004193,2026-05-24 20:54:45,PH-005,EMP-0105,Sale,transaction,TXN-0004193,CREATE,,Completed,,POS,True
AUD-00004194,2026-05-17 10:13:31,PH-005,EMP-0100,Sale,transaction,TXN-0004194,CREATE,,Completed,,POS,True
AUD-00004195,2026-06-03 10:39:39,PH-002,EMP-0038,Sale,transaction,TXN-0004195,CREATE,,Completed,,POS,True
AUD-00004196,2026-06-12 17:32:47,PH-004,EMP-0080,Sale,transaction,TXN-0004196,CREATE,,Completed,,POS,True
AUD-00004197,2026-07-16 18:47:33,PH-002,EMP-0025,Sale,transaction,TXN-0004197,CREATE,,Completed,,POS,True
AUD-00004198,2026-07-30 16:01:17,PH-004,EMP-0078,Sale,transaction,TXN-0004198,CREATE,,Completed,,POS,True
AUD-00004199,2026-06-01 19:59:02,PH-005,EMP-0091,Sale,transaction,TXN-0004199,CREATE,,Completed,,POS,True
AUD-00004200,2026-06-29 20:41:00,PH-005,EMP-0089,Sale,transaction,TXN-0004200,CREATE,,Completed,,POS,True
AUD-00004201,2026-05-03 16:51:25,PH-002,EMP-0034,Sale,transaction,TXN-0004201,CREATE,,Completed,,POS,True
AUD-00004202,2026-06-29 10:44:17,PH-003,EMP-0058,Sale,transaction,TXN-0004202,CREATE,,Completed,,POS,True
AUD-00004203,2026-05-13 10:08:26,PH-001,EMP-0018,Sale,transaction,TXN-0004203,CREATE,,Completed,,POS,True
AUD-00004204,2026-07-01 10:27:00,PH-005,EMP-0108,Sale,transaction,TXN-0004204,CREATE,,Completed,,POS,True
AUD-00004205,2026-06-05 10:37:29,PH-004,EMP-0082,Sale,transaction,TXN-0004205,CREATE,,Completed,,POS,True
AUD-00004206,2026-05-25 20:12:36,PH-001,EMP-0020,Sale,transaction,TXN-0004206,CREATE,,Completed,,POS,True
AUD-00004207,2026-05-27 18:16:58,PH-005,EMP-0104,Sale,transaction,TXN-0004207,CREATE,,Completed,,POS,True
AUD-00004208,2026-05-03 14:51:38,PH-003,EMP-0059,Sale,transaction,TXN-0004208,CREATE,,Completed,,POS,True
AUD-00004209,2026-06-24 10:16:37,PH-001,EMP-0020,Sale,transaction,TXN-0004209,CREATE,,Completed,,POS,True
AUD-00004210,2026-05-24 11:11:45,PH-002,EMP-0023,Sale,transaction,TXN-0004210,CREATE,,Completed,,POS,True
AUD-00004211,2026-06-28 11:10:43,PH-002,EMP-0037,Sale,transaction,TXN-0004211,CREATE,,Completed,,POS,True
AUD-00004212,2026-05-05 16:22:15,PH-001,EMP-0001,Sale,transaction,TXN-0004212,CREATE,,Completed,,POS,True
AUD-00004213,2026-05-30 20:53:30,PH-005,EMP-0102,Sale,transaction,TXN-0004213,CREATE,,Completed,,POS,True
AUD-00004214,2026-07-18 14:47:46,PH-002,EMP-0039,Sale,transaction,TXN-0004214,CREATE,,Completed,,POS,True
AUD-00004215,2026-05-02 12:12:32,PH-004,EMP-0085,Sale,transaction,TXN-0004215,CREATE,,Completed,,POS,True
AUD-00004216,2026-07-06 09:39:42,PH-003,EMP-0058,Sale,transaction,TXN-0004216,CREATE,,Completed,,POS,True
AUD-00004217,2026-06-02 21:25:56,PH-005,EMP-0089,Sale,transaction,TXN-0004217,CREATE,,Completed,,POS,True
AUD-00004218,2026-06-02 19:22:43,PH-002,EMP-0042,Sale,transaction,TXN-0004218,CREATE,,Completed,,POS,True
AUD-00004219,2026-06-22 09:59:14,PH-002,EMP-0041,Sale,transaction,TXN-0004219,CREATE,,Completed,,POS,True
AUD-00004220,2026-06-20 17:57:30,PH-005,EMP-0089,Sale,transaction,TXN-0004220,CREATE,,Completed,,POS,True
AUD-00004221,2026-06-20 10:21:57,PH-002,EMP-0041,Sale,transaction,TXN-0004221,CREATE,,Completed,,POS,True
AUD-00004222,2026-05-27 17:00:44,PH-002,EMP-0040,Sale,transaction,TXN-0004222,CREATE,,Completed,,POS,True
AUD-00004223,2026-05-28 13:11:33,PH-001,EMP-0018,Sale,transaction,TXN-0004223,CREATE,,Completed,,POS,True
AUD-00004224,2026-06-10 13:49:44,PH-004,EMP-0085,Sale,transaction,TXN-0004224,CREATE,,Completed,,POS,True
AUD-00004225,2026-05-08 20:43:10,PH-004,EMP-0067,Sale,transaction,TXN-0004225,CREATE,,Completed,,POS,True
AUD-00004226,2026-06-21 15:25:34,PH-002,EMP-0024,Sale,transaction,TXN-0004226,CREATE,,Completed,,POS,True
AUD-00004227,2026-06-03 17:35:52,PH-001,EMP-0018,Sale,transaction,TXN-0004227,CREATE,,Completed,,POS,True
AUD-00004228,2026-05-09 11:11:43,PH-001,EMP-0002,Sale,transaction,TXN-0004228,CREATE,,Completed,,POS,True
AUD-00004229,2026-05-24 10:59:04,PH-003,EMP-0063,Sale,transaction,TXN-0004229,CREATE,,Completed,,POS,True
AUD-00004230,2026-06-22 18:08:44,PH-004,EMP-0068,Sale,transaction,TXN-0004230,CREATE,,Completed,,POS,True
AUD-00004231,2026-07-12 08:29:02,PH-001,EMP-0015,Sale,transaction,TXN-0004231,CREATE,,Completed,,POS,True
AUD-00004232,2026-05-24 08:44:52,PH-005,EMP-0102,Sale,transaction,TXN-0004232,CREATE,,Completed,,POS,True
AUD-00004233,2026-05-24 18:13:57,PH-002,EMP-0035,Sale,transaction,TXN-0004233,CREATE,,Completed,,POS,True
AUD-00004234,2026-05-11 08:15:34,PH-003,EMP-0060,Sale,transaction,TXN-0004234,CREATE,,Completed,,POS,True
AUD-00004235,2026-05-03 09:37:29,PH-003,EMP-0062,Sale,transaction,TXN-0004235,CREATE,,Completed,,POS,True
AUD-00004236,2026-07-17 17:33:31,PH-002,EMP-0037,Sale,transaction,TXN-0004236,CREATE,,Completed,,POS,True
AUD-00004237,2026-06-03 16:19:12,PH-005,EMP-0091,Sale,transaction,TXN-0004237,CREATE,,Completed,,POS,True
AUD-00004238,2026-07-17 13:45:45,PH-005,EMP-0090,Sale,transaction,TXN-0004238,CREATE,,Completed,,POS,True
AUD-00004239,2026-05-05 08:37:22,PH-001,EMP-0018,Sale,transaction,TXN-0004239,CREATE,,Completed,,POS,True
AUD-00004240,2026-07-23 18:12:25,PH-003,EMP-0059,Sale,transaction,TXN-0004240,CREATE,,Completed,,POS,True
AUD-00004241,2026-06-26 17:07:52,PH-002,EMP-0035,Sale,transaction,TXN-0004241,CREATE,,Completed,,POS,True
AUD-00004242,2026-05-22 18:34:49,PH-003,EMP-0062,Sale,transaction,TXN-0004242,CREATE,,Completed,,POS,True
AUD-00004243,2026-05-11 16:39:14,PH-005,EMP-0105,Sale,transaction,TXN-0004243,CREATE,,Completed,,POS,True
AUD-00004244,2026-06-26 16:33:37,PH-005,EMP-0106,Sale,transaction,TXN-0004244,CREATE,,Completed,,POS,True
AUD-00004245,2026-05-11 11:30:02,PH-004,EMP-0083,Sale,transaction,TXN-0004245,CREATE,,Completed,,POS,True
AUD-00004246,2026-06-02 17:43:34,PH-004,EMP-0086,Sale,transaction,TXN-0004246,CREATE,,Completed,,POS,True
AUD-00004247,2026-07-02 14:30:59,PH-003,EMP-0061,Sale,transaction,TXN-0004247,CREATE,,Completed,,POS,True
AUD-00004248,2026-05-14 08:00:15,PH-001,EMP-0015,Sale,transaction,TXN-0004248,CREATE,,Completed,,POS,True
AUD-00004249,2026-06-10 15:27:24,PH-005,EMP-0102,Sale,transaction,TXN-0004249,CREATE,,Completed,,POS,True
AUD-00004250,2026-06-04 15:20:46,PH-001,EMP-0018,Sale,transaction,TXN-0004250,CREATE,,Completed,,POS,True
AUD-00004251,2026-05-14 14:25:25,PH-004,EMP-0079,Sale,transaction,TXN-0004251,CREATE,,Completed,,POS,True
AUD-00004252,2026-05-07 21:23:29,PH-002,EMP-0035,Sale,transaction,TXN-0004252,CREATE,,Completed,,POS,True
AUD-00004253,2026-06-09 19:44:46,PH-002,EMP-0035,Sale,transaction,TXN-0004253,CREATE,,Completed,,POS,True
AUD-00004254,2026-07-14 14:22:54,PH-001,EMP-0013,Sale,transaction,TXN-0004254,CREATE,,Completed,,POS,True
AUD-00004255,2026-06-10 13:54:48,PH-004,EMP-0079,Sale,transaction,TXN-0004255,CREATE,,Completed,,POS,True
AUD-00004256,2026-07-17 16:30:52,PH-002,EMP-0037,Sale,transaction,TXN-0004256,CREATE,,Completed,,POS,True
AUD-00004257,2026-05-31 17:18:17,PH-003,EMP-0046,Sale,transaction,TXN-0004257,CREATE,,Completed,,POS,True
AUD-00004258,2026-07-20 16:04:27,PH-003,EMP-0045,Sale,transaction,TXN-0004258,CREATE,,Completed,,POS,True
AUD-00004259,2026-05-31 18:26:49,PH-002,EMP-0036,Sale,transaction,TXN-0004259,CREATE,,Completed,,POS,True
AUD-00004260,2026-07-25 11:57:50,PH-002,EMP-0023,Sale,transaction,TXN-0004260,CREATE,,Completed,,POS,True
AUD-00004261,2026-05-17 16:47:26,PH-005,EMP-0089,Sale,transaction,TXN-0004261,CREATE,,Completed,,POS,True
AUD-00004262,2026-07-01 17:27:40,PH-003,EMP-0062,Sale,transaction,TXN-0004262,CREATE,,Completed,,POS,True
AUD-00004263,2026-05-20 17:10:18,PH-004,EMP-0069,Sale,transaction,TXN-0004263,CREATE,,Completed,,POS,True
AUD-00004264,2026-05-12 10:52:24,PH-002,EMP-0038,Sale,transaction,TXN-0004264,CREATE,,Completed,,POS,True
AUD-00004265,2026-07-27 14:45:51,PH-002,EMP-0034,Sale,transaction,TXN-0004265,CREATE,,Completed,,POS,True
AUD-00004266,2026-06-29 14:36:59,PH-001,EMP-0019,Sale,transaction,TXN-0004266,CREATE,,Completed,,POS,True
AUD-00004267,2026-07-18 08:57:46,PH-002,EMP-0025,Sale,transaction,TXN-0004267,CREATE,,Completed,,POS,True
AUD-00004268,2026-06-11 15:07:01,PH-001,EMP-0001,Sale,transaction,TXN-0004268,CREATE,,Completed,,POS,True
AUD-00004269,2026-05-31 12:49:14,PH-003,EMP-0064,Sale,transaction,TXN-0004269,CREATE,,Completed,,POS,True
AUD-00004270,2026-07-31 20:38:24,PH-002,EMP-0042,Sale,transaction,TXN-0004270,CREATE,,Completed,,POS,True
AUD-00004271,2026-07-25 09:49:03,PH-005,EMP-0106,Sale,transaction,TXN-0004271,CREATE,,Completed,,POS,True
AUD-00004272,2026-06-24 16:17:19,PH-002,EMP-0023,Sale,transaction,TXN-0004272,CREATE,,Completed,,POS,True
AUD-00004273,2026-05-13 16:30:05,PH-003,EMP-0045,Sale,transaction,TXN-0004273,CREATE,,Completed,,POS,True
AUD-00004274,2026-07-21 14:59:54,PH-001,EMP-0013,Sale,transaction,TXN-0004274,CREATE,,Completed,,POS,True
AUD-00004275,2026-07-17 11:33:16,PH-002,EMP-0023,Sale,transaction,TXN-0004275,CREATE,,Completed,,POS,True
AUD-00004276,2026-07-02 21:47:32,PH-003,EMP-0059,Sale,transaction,TXN-0004276,CREATE,,Completed,,POS,True
AUD-00004277,2026-06-09 09:22:17,PH-001,EMP-0001,Sale,transaction,TXN-0004277,CREATE,,Completed,,POS,True
AUD-00004278,2026-05-21 19:26:29,PH-002,EMP-0039,Sale,transaction,TXN-0004278,CREATE,,Completed,,POS,True
AUD-00004279,2026-06-01 11:48:17,PH-003,EMP-0062,Sale,transaction,TXN-0004279,CREATE,,Completed,,POS,True
AUD-00004280,2026-05-11 13:03:20,PH-001,EMP-0006,Sale,transaction,TXN-0004280,CREATE,,Completed,,POS,True
AUD-00004281,2026-05-17 17:26:29,PH-005,EMP-0108,Sale,transaction,TXN-0004281,CREATE,,Completed,,POS,True
AUD-00004282,2026-07-14 12:56:45,PH-005,EMP-0104,Sale,transaction,TXN-0004282,CREATE,,Completed,,POS,True
AUD-00004283,2026-05-19 13:08:05,PH-003,EMP-0061,Sale,transaction,TXN-0004283,CREATE,,Completed,,POS,True
AUD-00004284,2026-06-16 18:27:48,PH-002,EMP-0037,Sale,transaction,TXN-0004284,CREATE,,Completed,,POS,True
AUD-00004285,2026-06-21 11:15:01,PH-001,EMP-0003,Sale,transaction,TXN-0004285,CREATE,,Completed,,POS,True
AUD-00004286,2026-05-04 12:43:58,PH-005,EMP-0105,Sale,transaction,TXN-0004286,CREATE,,Completed,,POS,True
AUD-00004287,2026-05-25 18:39:50,PH-005,EMP-0103,Sale,transaction,TXN-0004287,CREATE,,Completed,,POS,True
AUD-00004288,2026-07-22 10:44:19,PH-002,EMP-0037,Sale,transaction,TXN-0004288,CREATE,,Completed,,POS,True
AUD-00004289,2026-05-09 14:43:29,PH-003,EMP-0058,Sale,transaction,TXN-0004289,CREATE,,Completed,,POS,True
AUD-00004290,2026-07-11 16:10:29,PH-001,EMP-0017,Sale,transaction,TXN-0004290,CREATE,,Completed,,POS,True
AUD-00004291,2026-06-22 08:43:21,PH-005,EMP-0105,Sale,transaction,TXN-0004291,CREATE,,Completed,,POS,True
AUD-00004292,2026-06-15 12:37:42,PH-002,EMP-0036,Sale,transaction,TXN-0004292,CREATE,,Completed,,POS,True
AUD-00004293,2026-07-19 09:07:22,PH-001,EMP-0006,Sale,transaction,TXN-0004293,CREATE,,Completed,,POS,True
AUD-00004294,2026-07-09 21:17:00,PH-002,EMP-0037,Sale,transaction,TXN-0004294,CREATE,,Completed,,POS,True
AUD-00004295,2026-06-15 15:55:12,PH-002,EMP-0025,Sale,transaction,TXN-0004295,CREATE,,Completed,,POS,True
AUD-00004296,2026-05-17 11:29:09,PH-005,EMP-0100,Sale,transaction,TXN-0004296,CREATE,,Completed,,POS,True
AUD-00004297,2026-07-14 11:51:58,PH-003,EMP-0057,Sale,transaction,TXN-0004297,CREATE,,Completed,,POS,True
AUD-00004298,2026-06-20 20:58:17,PH-003,EMP-0059,Sale,transaction,TXN-0004298,CREATE,,Completed,,POS,True
AUD-00004299,2026-07-09 19:33:38,PH-002,EMP-0025,Sale,transaction,TXN-0004299,CREATE,,Completed,,POS,True
AUD-00004300,2026-07-29 11:31:48,PH-005,EMP-0090,Sale,transaction,TXN-0004300,CREATE,,Completed,,POS,True
AUD-00004301,2026-05-14 19:17:57,PH-003,EMP-0056,Sale,transaction,TXN-0004301,CREATE,,Completed,,POS,True
AUD-00004302,2026-05-15 11:02:57,PH-003,EMP-0062,Sale,transaction,TXN-0004302,CREATE,,Completed,,POS,True
AUD-00004303,2026-07-06 13:30:48,PH-003,EMP-0046,Sale,transaction,TXN-0004303,CREATE,,Completed,,POS,True
AUD-00004304,2026-07-06 17:03:10,PH-005,EMP-0102,Sale,transaction,TXN-0004304,CREATE,,Completed,,POS,True
AUD-00004305,2026-05-23 21:59:08,PH-002,EMP-0039,Sale,transaction,TXN-0004305,CREATE,,Completed,,POS,True
AUD-00004306,2026-07-27 13:08:23,PH-005,EMP-0106,Sale,transaction,TXN-0004306,CREATE,,Completed,,POS,True
AUD-00004307,2026-05-20 10:22:10,PH-004,EMP-0078,Sale,transaction,TXN-0004307,CREATE,,Completed,,POS,True
AUD-00004308,2026-07-07 12:15:52,PH-001,EMP-0013,Sale,transaction,TXN-0004308,CREATE,,Completed,,POS,True
AUD-00004309,2026-07-23 17:45:14,PH-001,EMP-0016,Sale,transaction,TXN-0004309,CREATE,,Completed,,POS,True
AUD-00004310,2026-06-26 20:44:08,PH-004,EMP-0083,Sale,transaction,TXN-0004310,CREATE,,Completed,,POS,True
AUD-00004311,2026-06-11 08:21:01,PH-001,EMP-0019,Sale,transaction,TXN-0004311,CREATE,,Completed,,POS,True
AUD-00004312,2026-07-02 21:29:03,PH-005,EMP-0101,Sale,transaction,TXN-0004312,CREATE,,Completed,,POS,True
AUD-00004313,2026-06-12 09:06:58,PH-001,EMP-0020,Sale,transaction,TXN-0004313,CREATE,,Completed,,POS,True
AUD-00004314,2026-06-24 11:03:15,PH-002,EMP-0041,Sale,transaction,TXN-0004314,CREATE,,Completed,,POS,True
AUD-00004315,2026-05-04 08:41:56,PH-004,EMP-0078,Sale,transaction,TXN-0004315,CREATE,,Completed,,POS,True
AUD-00004316,2026-05-02 21:11:06,PH-001,EMP-0017,Sale,transaction,TXN-0004316,CREATE,,Completed,,POS,True
AUD-00004317,2026-07-12 11:13:01,PH-003,EMP-0046,Sale,transaction,TXN-0004317,CREATE,,Completed,,POS,True
AUD-00004318,2026-05-29 14:45:02,PH-003,EMP-0047,Sale,transaction,TXN-0004318,CREATE,,Completed,,POS,True
AUD-00004319,2026-07-31 16:42:26,PH-003,EMP-0058,Sale,transaction,TXN-0004319,CREATE,,Completed,,POS,True
AUD-00004320,2026-06-28 19:30:26,PH-005,EMP-0090,Sale,transaction,TXN-0004320,CREATE,,Completed,,POS,True
